title_class,body_class
0.0,0.7351
0.0,0.34
0.0,0.7506
-0.2263,0.6124
0.0,0.0
-0.296,-0.2263
0.0,0.0258
0.0,0.0
0.0,0.7351
-0.2263,0.6124
0.0258,0.0
0.2023,0.6124
0.0,-0.2263
0.0,0.0
0.0,-0.5106
0.0,0.4615
0.0,0.765
-0.2732,-0.7506
0.0,-0.0516
0.0258,0.0
0.4404,-0.5574
0.0,-0.2263
0.0,0.5994
0.0,0.0
0.0,0.2732
-0.4404,-0.872
0.0,0.4615
0.0,-0.5423
0.0,-0.2263
-0.3818,-0.5106
-0.7717,-0.8422
0.0,0.0258
0.0,0.5267
-0.128,-0.7096
-0.6705,-0.6249
0.0,0.4215
-0.0772,0.0
0.6369,0.0
-0.34,-0.2187
-0.6249,-0.6124
-0.7717,-0.8422
0.0,-0.5423
0.1779,0.0
0.0,0.0
-0.296,0.1695
0.0,0.5267
-0.5859,-0.6369
0.0,0.4019
-0.0772,0.0
0.128,0.25
-0.34,-0.2187
0.0,0.0
0.0,-0.2732
0.0,0.0
0.1779,0.0
0.0772,0.2732
0.1779,0.0
0.3182,0.0
0.0772,0.2732
0.0,0.3612
-0.6249,-0.6124
0.3818,-0.5267
0.2382,0.3832
-0.7096,-0.1531
0.0,-0.2732
0.1531,-0.5423
-0.7351,-0.5859
0.0,-0.0772
0.0,0.4019
-0.2732,-0.743
0.0,-0.6249
0.2732,0.128
-0.2023,0.0
0.0,0.0
0.0,0.0516
0.5106,0.128
-0.7351,-0.5859
0.0,-0.0772
0.0,0.4019
-0.2732,-0.743
0.0,-0.6249
0.2732,0.128
-0.2023,0.0
0.0,0.0
0.0,0.0516
0.5106,0.128
-0.7351,-0.5859
0.0,-0.0772
0.0,0.4019
-0.2732,-0.743
0.0,-0.6249
0.2732,0.128
-0.2023,0.0
0.0,0.0
0.0,0.0516
0.5106,0.128
-0.7351,-0.5859
0.0,-0.0772
0.0,0.4019
-0.2732,-0.743
0.0,-0.6249
0.2732,0.128
-0.2023,0.0
0.0,0.0
0.0,0.0516
0.5106,0.128
-0.1531,0.4939
0.0,0.0
0.0,0.0
0.25,-0.6249
0.0,-0.1027
-0.2732,-0.743
0.4939,0.0
0.0,-0.7506
0.0,-0.0772
0.2732,0.128
0.0,-0.7506
0.0,-0.7096
0.0,-0.1027
-0.7096,-0.1531
0.0,-0.1027
0.0,0.4019
0.4939,0.0
0.0,-0.6249
0.4404,-0.8176
0.4215,-0.5719
0.0,-0.6249
0.0,0.34
-0.6249,-0.5719
0.0,0.0
0.0,-0.1027
-0.0516,0.0
0.296,0.296
0.0,0.3612
-0.296,-0.743
0.0,0.4019
0.0,-0.1027
0.0,0.3612
0.0,0.4019
0.0,0.7184
0.0,-0.4939
0.0,-0.5719
0.0,0.0
0.5859,0.5267
-0.5106,-0.7096
0.0,-0.5719
0.0,-0.1027
0.0,0.3612
0.0,0.4019
0.0,0.7184
0.0,-0.4939
0.0,-0.5719
0.0,0.0
0.5859,0.5267
-0.5106,-0.7096
0.0,-0.5719
0.0,-0.1027
0.0,0.3612
0.0,0.4019
0.0,0.7184
0.0,-0.4939
0.0,-0.5719
0.0,0.0
0.5859,0.5267
-0.5106,-0.7096
0.0,-0.5719
0.0,-0.1027
0.0,0.3612
0.0,0.4019
0.0,0.7184
0.0,-0.4939
0.0,-0.5719
0.0,0.0
0.5859,0.5267
-0.5106,-0.7096
0.0,-0.5719
0.0,-0.1027
0.0,0.3612
0.0,0.4019
0.0,0.7184
0.0,-0.4939
0.0,-0.5719
0.0,0.0
0.5859,0.5267
-0.5106,-0.7096
0.0,-0.5719
0.0,-0.1027
0.0,0.3612
0.0,0.4019
0.0,0.7184
0.0,-0.4939
0.0,-0.5719
0.0,0.0
0.5859,0.5267
-0.5106,-0.7096
0.0,-0.5719
0.0,-0.1027
0.0,0.3612
0.0,0.4019
0.0,0.7184
0.0,-0.4939
0.0,-0.5719
0.0,0.0
0.5859,0.5267
-0.5106,-0.7096
0.0,-0.5719
0.0,-0.1027
0.0,0.3612
0.0,0.4019
0.0,0.7184
0.0,-0.4939
0.0,-0.5719
0.0,0.0
0.5859,0.5267
-0.5106,-0.7096
0.0,-0.5719
0.0,-0.1027
0.0,0.3612
0.0,0.4019
0.0,0.7184
0.0,-0.4939
0.0,-0.5719
0.0,0.0
0.5859,0.5267
-0.5106,-0.7096
0.0,-0.5719
0.0,-0.1027
0.0,0.3612
0.0,0.4019
0.0,0.7184
0.0,-0.4939
0.0,-0.5719
0.0,0.0
0.5859,0.5267
-0.5106,-0.7096
0.0,-0.5719
0.0,-0.1027
0.0,0.3612
0.0,0.4019
0.0,0.7184
0.0,-0.4939
0.0,-0.5719
0.0,0.0
0.5859,0.5267
-0.5106,-0.7096
0.0,-0.5719
0.0,-0.1027
0.0,0.3612
0.0,0.4019
0.0,0.7184
0.0,-0.4939
0.0,-0.5719
0.0,0.0
0.5859,0.5267
-0.5106,-0.7096
0.0,-0.5719
0.0,-0.1027
0.0,0.3612
0.0,0.4019
0.0,0.7184
0.0,-0.4939
0.0,-0.5719
0.0,0.0
0.5859,0.5267
-0.5106,-0.7096
0.0,-0.5719
0.0,-0.1027
0.0,0.3612
0.0,0.4019
0.0,0.7184
0.0,-0.4939
0.0,-0.5719
0.0,0.0
0.5859,0.5267
-0.5106,-0.7096
0.0,-0.5719
0.0,-0.0516
-0.1027,0.6597
0.0,0.0
-0.2732,0.2023
-0.765,-0.6182
0.0,0.7184
0.0,0.0
0.296,0.0
-0.1027,-0.296
0.128,0.0
-0.5106,-0.7096
0.4404,0.1779
-0.1027,-0.296
0.0,0.0
0.0,-0.5719
-0.5423,-0.4847
0.5423,0.4939
0.0,0.296
0.0,0.0
-0.4019,0.0
0.4404,0.6369
0.0,0.0
-0.5106,0.8074
0.0,0.6249
0.0,0.2732
0.0,0.0
0.5423,0.4939
0.0,0.0
0.0,-0.6908
0.5423,-0.1027
0.0,-0.7351
0.4404,0.6369
0.0,0.0
-0.765,-0.6182
0.0,0.6249
0.0,0.2732
0.0,0.6908
0.0,-0.0516
0.0,0.0
0.0,0.0
-0.5859,0.2732
-0.4019,0.0
-0.5106,0.8074
0.0,0.0
0.0,0.1779
0.0,-0.8481
0.0,0.5423
0.5423,0.4939
-0.0516,0.0
0.0,0.6908
0.0,-0.2144
0.0,0.6908
0.4404,0.6369
0.0,0.1779
0.0,-0.7351
-0.4215,-0.7096
0.0,0.0
-0.296,-0.4767
0.0,0.2023
-0.4019,-0.4215
0.0,0.0
0.0,0.2023
0.0,0.25
0.0,-0.1045
0.0,0.4588
0.0,0.1531
0.0,-0.5187
0.0,-0.0772
0.0,0.0
-0.5423,0.7096
0.0,-0.8481
0.0,0.25
0.0516,-0.7783
-0.5106,0.2023
-0.1027,-0.6249
-0.0258,0.6908
0.0,0.4588
0.0,-0.6705
0.0,-0.5187
-0.5423,0.7096
-0.6249,-0.6249
0.0,-0.1027
0.296,0.0
0.0,0.0
0.0516,-0.7783
-0.0258,0.6908
-0.1027,-0.6249
0.0,0.0
0.0,0.2023
0.0,-0.8074
-0.6249,-0.6249
0.0,0.0
0.0,0.0
-0.296,0.5574
0.0,0.2023
0.0,0.0
0.0,-0.5719
0.0,0.5994
0.0,-0.6705
0.6712,0.4173
-0.0516,0.0
0.0,0.2023
0.2023,-0.3818
0.0,-0.25
0.0,0.2023
0.0,-0.6369
0.4019,0.4019
0.0,-0.8442
0.0,0.0
0.0,0.0
0.0,-0.4019
0.0,-0.6705
0.0,0.0
0.1027,0.0
0.0,-0.0258
0.0,0.0
0.0,0.7717
0.0,-0.4019
0.7152,0.1027
0.0,-0.0516
0.0,-0.0258
0.4019,0.0516
0.2023,-0.34
0.0,0.0772
0.2023,-0.3818
0.0,0.0
0.0,0.0387
0.0,0.128
0.0,-0.34
0.0,0.0
0.0,-0.8442
0.4019,0.4019
0.0,-0.8176
0.2023,-0.3818
0.4019,0.0516
0.0,-0.34
0.0,0.3612
-0.4404,-0.4404
0.0,-0.25
0.6712,0.4173
-0.4939,-0.6597
0.0,-0.2263
0.0,-0.3182
0.3182,0.5267
0.0,0.5994
0.5423,0.5423
-0.5859,-0.3818
-0.5719,-0.1779
0.0,0.0
0.0,-0.296
0.0,0.4939
0.0,0.1779
0.0,0.128
0.0,-0.7845
0.0,0.0
0.34,-0.7096
0.0,-0.5994
0.0,0.0387
0.0,0.1531
-0.4404,-0.1027
0.0,0.1531
-0.5719,-0.1779
0.0,0.0
-0.4404,-0.1027
0.0,0.7003
0.0,0.34
0.0,-0.2263
0.5859,0.5574
0.0,0.3182
0.0,0.128
0.5423,0.5423
0.0,0.0
0.0,0.7003
0.0,0.2732
0.0,0.1779
0.0,0.0
-0.1027,0.128
-0.2263,-0.0258
0.0,0.0
0.0,0.34
0.0,0.0258
-0.765,-0.4767
0.0,0.4939
0.0,0.296
0.1548,-0.5859
0.128,0.128
0.0,0.7003
0.25,0.0
0.0,0.0
0.0,-0.1027
0.2023,0.7096
0.0,-0.5859
0.0,0.7351
0.1548,-0.5859
0.0,0.4215
-0.3182,0.0
0.0,-0.1531
0.0,0.2732
0.2023,0.0
0.0,-0.4404
0.0,0.0
0.0,-0.4215
0.296,0.34
-0.1027,0.34
0.0,0.0
0.0772,0.0516
-0.5719,-0.7845
0.0,0.6597
0.0258,-0.1531
0.0,0.7351
0.0,0.0
0.0772,0.0516
0.0,0.0
0.0,0.296
-0.5423,-0.8047
-0.296,0.0
0.0,0.6597
0.0,-0.8442
-0.5106,0.3818
0.0,0.34
0.0,0.0
0.0,0.0
0.0,-0.1779
0.0,0.0
-0.5106,0.3818
-0.296,0.0
0.0,-0.4215
0.4019,0.5574
0.0516,0.1027
0.0,0.6705
0.0,0.6705
0.4019,0.4019
0.0,0.0
0.4939,-0.1027
0.0,0.34
0.598,0.7506
0.0,0.0
0.3182,0.0
0.0,-0.7003
0.296,0.0
0.0,0.296
0.0,0.5927
0.0,-0.7579
0.0,-0.128
0.4404,0.5423
0.0258,0.0
0.0,0.4215
0.0,0.2846
0.0,0.0
-0.5423,-0.8047
0.4019,0.5574
0.0,0.7269
0.0,0.5927
0.0,0.0
0.0,0.4215
0.0,0.0
0.0,0.0
0.4404,0.5423
-0.1027,-0.8555
0.4939,0.659
0.0,0.1779
0.0,0.0
0.0,-0.6705
0.2023,0.5267
0.0,0.25
-0.4019,-0.8519
0.0,-0.0772
0.4019,0.5574
0.4939,0.659
0.0,-0.5267
0.0,0.0
-0.4019,-0.8519
0.0,-0.0772
0.0,-0.5267
0.5574,0.7269
0.2382,0.296
-0.7096,0.1027
0.0,0.0
0.5423,-0.1531
-0.1531,-0.4019
-0.6486,-0.5574
-0.4019,-0.8519
0.0,0.4215
0.2382,0.296
-0.5574,-0.9231
0.2263,0.2263
0.0,0.296
-0.6369,-0.4215
0.1779,-0.4767
0.0,0.6486
0.0,-0.5267
0.0,0.0
0.0,0.5719
0.0,0.1027
0.0,0.0
0.0,0.0
0.3818,0.7351
0.1779,-0.4767
-0.5267,-0.3612
0.0,0.0258
0.0,0.0
-0.5719,-0.7783
-0.6369,-0.4215
0.0,0.0258
-0.0258,0.5106
-0.5267,-0.3612
0.0,-0.5859
-0.3612,-0.3612
0.0,0.0
-0.4215,0.6597
0.0,0.0
-0.2732,-0.1901
-0.6486,-0.5574
-0.5719,0.2732
0.0,0.5423
0.4588,-0.1531
-0.296,-0.5994
0.0,0.2263
-0.1027,-0.1027
0.7783,-0.0258
0.4588,-0.4497
0.4118,0.0772
0.0,-0.743
0.0,0.0772
0.1779,0.0772
-0.296,-0.0516
-0.4019,-0.6597
-0.1027,-0.1027
-0.3612,-0.3612
0.0,0.0
0.4588,-0.4497
0.4118,0.0772
0.0,-0.743
0.0,0.0772
0.1779,0.0772
-0.296,-0.0516
-0.4019,-0.6597
-0.1027,-0.1027
-0.3612,-0.3612
0.0,0.0
0.4588,-0.4497
0.4118,0.0772
0.0,-0.743
0.0,0.0772
0.1779,0.0772
-0.296,-0.0516
-0.4019,-0.6597
-0.1027,-0.1027
-0.3612,-0.3612
0.0,0.0
0.4588,-0.4497
0.4118,0.0772
0.0,-0.743
0.0,0.0772
0.1779,0.0772
-0.296,-0.0516
-0.4019,-0.6597
-0.1027,-0.1027
-0.3612,-0.3612
0.0,0.0
0.4588,-0.4497
0.4118,0.0772
0.0,-0.743
0.0,0.0772
0.1779,0.0772
-0.296,-0.0516
-0.4019,-0.6597
-0.1027,-0.1027
-0.3612,-0.3612
0.0,0.0
0.4588,-0.4497
0.4118,0.0772
0.0,-0.743
0.0,0.0772
0.1779,0.0772
-0.296,-0.0516
-0.4019,-0.6597
-0.1027,-0.1027
-0.3612,-0.3612
0.0,0.0
0.4588,-0.4497
0.4118,0.0772
0.0,-0.743
0.0,0.0772
0.1779,0.0772
-0.296,-0.0516
-0.4019,-0.6597
-0.1027,-0.1027
-0.3612,-0.3612
0.0,0.0
0.4588,-0.4497
0.4118,0.0772
0.0,-0.743
0.0,0.0772
0.1779,0.0772
-0.296,-0.0516
-0.4019,-0.6597
-0.1027,-0.1027
-0.3612,-0.3612
0.0,0.0
0.4588,-0.4497
0.4118,0.0772
0.0,-0.743
0.0,0.0772
0.1779,0.0772
-0.296,-0.0516
-0.4019,-0.6597
-0.1027,-0.1027
-0.3612,-0.3612
0.0,0.0
0.5574,0.5267
-0.3612,-0.3612
0.0,0.0
0.0,0.296
0.0,-0.0516
-0.4215,0.6597
-0.5719,-0.6249
0.4404,0.0
0.0,0.0
0.0,0.0
0.0,-0.743
-0.4767,-0.5719
0.4118,0.0772
0.0,0.0258
0.0,0.5859
0.4404,0.296
0.0,-0.0516
0.2023,0.4215
0.4404,0.0
0.0,0.0
0.0,-0.743
-0.4767,-0.5719
0.4118,0.0772
0.0,0.0258
0.0,0.5859
0.4404,0.296
0.0,-0.0516
0.2023,0.4215
0.4404,0.0
0.0,0.0
0.0,-0.743
-0.4767,-0.5719
0.4118,0.0772
0.0,0.0258
0.0,0.5859
0.4404,0.296
0.0,-0.0516
0.2023,0.4215
0.4404,0.0
0.0,0.0
0.0,-0.743
-0.4767,-0.5719
0.4118,0.0772
0.0,0.0258
0.0,0.5859
0.4404,0.296
0.0,-0.0516
0.2023,0.4215
0.4404,0.0
0.0,0.0
0.0,0.2023
0.5106,0.5106
0.4404,0.296
0.0,-0.2732
-0.4767,-0.5719
0.5574,0.5267
-0.5719,-0.6249
0.0,0.0
0.0,-0.1027
0.0,0.0
0.0,0.2023
0.0,-0.3687
0.0,-0.2732
-0.4019,-0.3182
0.34,0.34
0.1779,-0.4767
-0.128,0.1513
0.0,0.1779
0.5106,0.5106
0.0,0.0
0.0,0.1779
0.0,0.3716
0.0,0.0
0.2023,0.0
0.34,0.34
-0.128,0.1513
0.4019,0.296
-0.4019,-0.3182
0.0,-0.1027
-0.3818,0.7906
0.0,0.1779
0.0,0.3716
0.0,0.0
0.2023,0.0
0.34,0.34
-0.128,0.1513
0.4019,0.296
-0.4019,-0.3182
0.0,-0.1027
-0.3818,0.7906
0.0,0.1779
0.0,0.3716
0.0,0.0
0.2023,0.0
0.34,0.34
-0.128,0.1513
0.4019,0.296
-0.4019,-0.3182
0.0,-0.1027
-0.3818,0.7906
0.0,0.1779
0.0,0.3716
0.0,0.0
0.2023,0.0
0.34,0.34
-0.128,0.1513
0.4019,0.296
-0.4019,-0.3182
0.0,-0.1027
-0.3818,0.7906
0.0,0.1779
0.0,0.3716
0.0,0.0
0.2023,0.0
0.34,0.34
-0.128,0.1513
0.4019,0.296
-0.4019,-0.3182
0.0,-0.1027
-0.3818,0.7906
0.0,0.1779
0.0,0.3716
0.0,0.0
0.2023,0.0
0.34,0.34
-0.128,0.1513
0.4019,0.296
-0.4019,-0.3182
0.0,-0.1027
-0.3818,0.7906
0.0,0.1779
0.0,0.3716
0.0,0.0
0.2023,0.0
0.34,0.34
-0.128,0.1513
0.4019,0.296
-0.4019,-0.3182
0.0,-0.1027
-0.3818,0.7906
0.0,0.1779
0.0,0.3716
0.0,0.0
0.2023,0.0
0.34,0.34
-0.128,0.1513
0.4019,0.296
-0.4019,-0.3182
0.0,-0.1027
-0.3818,0.7906
0.0,0.1779
0.0,0.3716
0.0,0.0
0.2023,0.0
0.34,0.34
-0.128,0.1513
0.4019,0.296
-0.4019,-0.3182
0.0,-0.1027
-0.3818,0.7906
0.0,0.1779
0.0,0.3716
0.0,0.0
0.2023,0.0
0.34,0.34
-0.128,0.1513
0.4019,0.296
-0.4019,-0.3182
0.0,-0.1027
-0.3818,0.7906
0.0,-0.1027
0.6705,0.8573
0.0,0.128
0.0,-0.5859
0.0,-0.34
0.0,-0.2617
0.4939,0.0
0.0,0.5267
0.0,0.0
-0.1027,0.7579
0.0,-0.1027
-0.3818,0.7906
0.0,0.0
0.0,-0.5859
0.0,0.0
0.0,-0.5719
0.0,0.0
0.0,-0.5574
-0.3818,0.0
0.0,-0.0207
0.5106,0.7184
0.0,0.0
0.0,0.0
0.0,-0.4939
-0.296,-0.4939
0.0,0.4588
-0.3818,0.0
0.0,-0.5859
-0.3818,0.1531
-0.3182,0.2263
-0.296,-0.4939
0.0,0.4588
0.0,0.6597
0.0,-0.5859
0.0,-0.5719
0.0,-0.296
0.0,-0.0207
0.0,-0.5267
0.1901,0.5505
0.2023,0.0
0.2023,0.0
0.0,-0.5719
0.0,0.4588
0.5719,0.4019
0.0,-0.5859
0.0,-0.296
-0.4767,-0.2023
0.1901,0.5505
0.2023,0.0
0.0,-0.7506
0.2023,0.0
0.0,-0.5719
0.0,0.4588
0.5719,0.4019
